video_id,url,title,publish_time,publish_year,publish_month,publish_day,duration,dur_hours,dur_minutes,dur_seconds,duration_sec,likes,shares,comments_added,views,saves,sound_used,post_type
tkvid_491,https:::www.tiktok.com:@thesugarcaneph:video:7555479754653109522?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"awit durog pa yung isa.. pre-save ""Please"" pls  link in bio #pleasesugarcane #fypmusic #opm #newsong #thesugarcaneph",2025-09-30 00:00:00+00:00,2025,9,30,0:00:17,0,0,17,17.0,323,19,17,2994,15,Original Sound,video
tkvid_490,https:::www.tiktok.com:@thesugarcaneph:video:7555080835032960264?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,hirap mo naman palanca-limutan #pleasesugarcane #fypmusic #opm #newsong #thesugarcaneph,2025-09-29 00:00:00+00:00,2025,9,29,0:01:20,0,1,20,80.0,381,38,32,3936,24,Original Sound,video
tkvid_489,https:::www.tiktok.com:@thesugarcaneph:video:7554709173271809298?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"sabi nila pag gabi, bawal magwalis kaya baby balik kana pls #fyp #opm #newsong #thesugarcaneph #pleasesugarcane",2025-09-28 00:00:00+00:00,2025,9,28,0:00:36,0,0,36,36.0,2101,182,99,15500,151,Please,video
tkvid_488,https:::www.tiktok.com:@thesugarcaneph:video:7554335083012902151?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,YEARNER FINAL BOSS THEME SONG. Out on Oct 3! Presave link in bio  #tiktokmusikat #fyp #opm #newsong #fypmusic,2025-09-27 00:00:00+00:00,2025,9,27,0:00:59,0,0,59,59.0,1227,107,88,10400,80,Original Sound,video
tkvid_487,https:::www.tiktok.com:@thesugarcaneph:video:7551770707370331412?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"6 months FREE @Apple Music  Perfect time to binge our songs nonstop, don’t miss this out!",2025-09-19 00:00:00+00:00,2025,9,19,0:00:28,0,0,28,28.0,2137,121,36,843500,151,Original Sound,video
tkvid_486,https:::www.tiktok.com:@thesugarcaneph:video:7538210793121238280?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,try lang new feature HAHHAHA #goodmorning #fyp #leonora #tiktokmusikat #layout,2025-08-14 00:00:00+00:00,2025,8,14,0:00:29,0,0,29,29.0,56000,4729,217,339700,3462,Original Sound,video
tkvid_485,https:::www.tiktok.com:@thesugarcaneph:video:7531701046381530376?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"only date to marry — your ""tanging ikaw"" #fyp #tiktokmusikat #opm #tangingikaw",2025-07-27 00:00:00+00:00,2025,7,27,0:01:07,0,1,7,67.0,3258,254,37,27900,349,Original Sound,video
tkvid_484,https:::www.tiktok.com:@thesugarcaneph:video:7523083640113433864?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Tanging Ikaw (Harana ver.), Out now!  #fyp #tiktokmusikat #newsong #opm #fypmusic #tangingikaw",2025-07-04 00:00:00+00:00,2025,7,4,0:00:33,0,0,33,33.0,1871,89,28,19600,153,Tanging Ikaw (Harana Version),video
tkvid_483,https:::www.tiktok.com:@thesugarcaneph:video:7522740450491403527?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Since Tanging Ikaw just hit 1 million views on YouTube, we’ve got a special gift for you — “Tanging Ikaw (Harana Version)” drops tonight at midnight",2025-07-03 00:00:00+00:00,2025,7,3,0:00:33,0,0,33,33.0,2645,130,27,26300,255,Tanging Ikaw,video
tkvid_482,https:::www.tiktok.com:@thesugarcaneph:video:7504187136174738706?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"[Castaway Music Fest 2025 Highlights] Grabe, parang kahapon lang — pero buti na lang may ACNM Media para may video na mababalikan! Maraming salamat ulit, Pampanga!: For bookings and inquiries: thesugarcaneph@gmail.com: Noel, Albert, Ivan, & Alyxter",2025-05-14 00:00:00+00:00,2025,5,14,0:01:02,0,1,2,62.0,928,16,11,16600,59,Original Sound,video
tkvid_481,https:::www.tiktok.com:@thesugarcaneph:video:7503889711723842823?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,@Ed Sheeran’s “Old Phone” hits different — and we couldn’t resist putting our own spin on it  @warnermusicph @Warner Music,2025-05-13 00:00:00+00:00,2025,5,13,0:00:41,0,0,41,41.0,1098,6,7,48800,32,Original Sound,video
tkvid_480,https:::www.tiktok.com:@thesugarcaneph:video:7502395382023097618?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Can't get enough of @sombr ""back to friends""  @warnermusicph #fyp #backtofriends #sombr",2025-05-09 00:00:00+00:00,2025,5,9,0:00:46,0,0,46,46.0,4910,93,27,148300,270,Original Sound,video
tkvid_479,https:::www.tiktok.com:@thesugarcaneph:video:7488671464380452114?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,MARCH GIGS!! Thank you sa lahat ng Sugarfolks na nagpunta sa mga gigs!! Saan naman tayo magkikita-kita next?  For bookings and inquiries: thesugarcaneph@gmail.com,2025-04-02 00:00:00+00:00,2025,4,2,0:00:59,0,0,59,59.0,2361,68,56,26400,158,Tanging Ikaw,video
tkvid_478,https:::www.tiktok.com:@thesugarcaneph:video:7480162556292730120?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Muntik na kaming mapanood ni @Dionela!!  Literal na naging breathtaking ang performance namin para sa Team Dionela HAHAHAHA! Kidding aside, sobrang nakaka-inspire ang nangyari kagabi sa Cebu! Dionela and his team literally ran to the venue para lang umabot sa set namin. Ang wholesome lang isipin na kahit isa na siya sa mga top OPM artists, he still goes the extra mile — literally and figuratively, just to support fellow artists, this just shows the kind of person he is. Isa ‘to sa pinaka-highlight ng gabi namin and it’s such a humbling moment  Salutes to you at maraming salamat, team Dionela!",2025-03-10 00:00:00+00:00,2025,3,10,0:00:37,0,0,37,37.0,10900,127,32,133500,546,Original Sound,video
tkvid_477,https:::www.tiktok.com:@thesugarcaneph:video:7475320988725480711?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,edi goodnight #TangingIkaw #fyp #opm #newsong #thesugarcaneph,2025-02-25 00:00:00+00:00,2025,2,25,0:01:03,0,1,3,63.0,3749,262,54,41300,295,Tanging Ikaw,video
tkvid_476,https:::www.tiktok.com:@thesugarcaneph:video:7474945140734430472?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,hi crush oo guilty na ko #TangingIkaw #fyp #opm #newsong #thesugarcaneph,2025-02-24 00:00:00+00:00,2025,2,24,0:00:47,0,0,47,47.0,2241,119,43,29100,145,Tanging Ikaw,video
tkvid_475,https:::www.tiktok.com:@thesugarcaneph:video:7474574600609844488?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Hi bff nagpaparinig nga pala ako #kungmagingakinka #fyp #crush #opm #thesugarcaneph,2025-02-23 00:00:00+00:00,2025,2,23,0:00:35,0,0,35,35.0,20900,3534,129,134800,1917,Kung Maging Akin Ka,video
tkvid_474,https:::www.tiktok.com:@thesugarcaneph:video:7474172976309603591?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Leonora sequel: Maria Clara #leonora #mariaclara #fyp #opm #thesugarcaneph,2025-02-22 00:00:00+00:00,2025,2,22,0:01:01,0,1,1,61.0,27900,571,64,248400,2585,Original Sound,video
tkvid_473,https:::www.tiktok.com:@thesugarcaneph:video:7473833124284075282?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,ITS BETTER LATE THAN WALANG KA-DATE KAYA ISEND MO NA SAKANYA,2025-02-21 00:00:00+00:00,2025,2,21,0:01:04,0,1,4,64.0,2494,105,38,26200,163,Tanging Ikaw,video
tkvid_472,https:::www.tiktok.com:@thesugarcaneph:video:7473461661186231559?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Unang dilat, #TangingIkaw sana ang kaharap",2025-02-20 00:00:00+00:00,2025,2,20,0:00:46,0,0,46,46.0,11600,1774,115,88700,1061,Tanging Ikaw,video
tkvid_471,https:::www.tiktok.com:@thesugarcaneph:video:7473085403046612231?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw ang pakakasalan,2025-02-19 00:00:00+00:00,2025,2,19,0:00:53,0,0,53,53.0,61400,7332,236,377900,5643,Tanging Ikaw,video
tkvid_470,https:::www.tiktok.com:@thesugarcaneph:video:7472729089913277714?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,DINGGIN MO LANG ANG HILING NA MAG-IINGAT KA,2025-02-18 00:00:00+00:00,2025,2,18,0:01:39,0,1,39,99.0,5175,224,49,39400,416,Original Sound,video
tkvid_469,https:::www.tiktok.com:@thesugarcaneph:video:7472362868487310600?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw ang nagpaparupok sa puso q,2025-02-17 00:00:00+00:00,2025,2,17,0:00:34,0,0,34,34.0,979,32,10,16000,39,Tanging Ikaw,video
tkvid_468,https:::www.tiktok.com:@thesugarcaneph:video:7471979874266205458?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,imagine sugarcane playing #Leonora at your prom,2025-02-16 00:00:00+00:00,2025,2,16,0:00:36,0,0,36,36.0,6212,331,43,46100,470,Original Sound,video
tkvid_467,https:::www.tiktok.com:@thesugarcaneph:video:7471615583772101906?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw Out Now! Flex mo na ang babycakes mo,2025-02-15 00:00:00+00:00,2025,2,15,0:00:40,0,0,40,40.0,3123,169,17,32500,262,Tanging Ikaw,video
tkvid_466,https:::www.tiktok.com:@thesugarcaneph:video:7471575268860120338?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Let's not forget to show to our parents this love month,2025-02-15 00:00:00+00:00,2025,2,15,0:00:30,0,0,30,30.0,1854,54,15,19500,129,Dalangin,video
tkvid_465,https:::www.tiktok.com:@thesugarcaneph:video:7471243923139071240?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw ang nagpapainit ng puso ko,2025-02-14 00:00:00+00:00,2025,2,14,0:00:52,0,0,52,52.0,26600,2177,178,190700,1686,Tanging Ikaw,video
tkvid_464,https:::www.tiktok.com:@thesugarcaneph:video:7471212141291310354?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw with @Magiliw Street,2025-02-14 00:00:00+00:00,2025,2,14,0:00:50,0,0,50,50.0,2339,104,30,28600,173,Original Sound,video
tkvid_462,https:::www.tiktok.com:@thesugarcaneph:video:7470838232968596743?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Happy Valentine's Day, Classmate",2025-02-13 00:00:00+00:00,2025,2,13,0:00:50,0,0,50,50.0,75300,23200,875,643900,7606,Tanging Ikaw,video
tkvid_463,https:::www.tiktok.com:@thesugarcaneph:video:7470872389316791560?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw lang sa araw ng mga puso,2025-02-13 00:00:00+00:00,2025,2,13,0:00:37,0,0,37,37.0,157900,69200,1251,1200000,11400,Tanging Ikaw,video
tkvid_461,https:::www.tiktok.com:@thesugarcaneph:video:7470498361456545032?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Just Imagine... a love story sealed with the perfect song,2025-02-12 00:00:00+00:00,2025,2,12,0:01:02,0,1,2,62.0,12200,395,55,138100,1851,Dalangin,video
tkvid_460,https:::www.tiktok.com:@thesugarcaneph:video:7470464987387972882?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Nasa ust ata talaga ang true love rawr,2025-02-12 00:00:00+00:00,2025,2,12,0:00:34,0,0,34,34.0,6731,1435,49,71700,490,Tanging Ikaw,video
tkvid_459,https:::www.tiktok.com:@thesugarcaneph:video:7470123972894461202?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw Out now on Spotify! Kanta  Feelings  Tamang tao,2025-02-11 00:00:00+00:00,2025,2,11,0:00:39,0,0,39,39.0,164900,18400,520,1900000,23400,Tanging Ikaw,video
tkvid_458,https:::www.tiktok.com:@thesugarcaneph:video:7470095719194447112?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"check mo pm mo, may nag “will you be my valentine” na sayo",2025-02-11 00:00:00+00:00,2025,2,11,0:00:39,0,0,39,39.0,2519,137,29,28600,223,Tanging Ikaw,video
tkvid_456,https:::www.tiktok.com:@thesugarcaneph:video:7469721384835353863?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,shoutout sa mga bebelabs nyo jan,2025-02-10 00:00:00+00:00,2025,2,10,0:00:37,0,0,37,37.0,2448,118,23,35500,132,Tanging Ikaw,video
tkvid_457,https:::www.tiktok.com:@thesugarcaneph:video:7469756042793045256?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,basta wag kang lilipad papunta sa iba,2025-02-10 00:00:00+00:00,2025,2,10,0:00:36,0,0,36,36.0,13700,3490,106,144900,1005,Tanging Ikaw,video
tkvid_455,https:::www.tiktok.com:@thesugarcaneph:video:7469391376472460551?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"What if ""Tanging Ikaw"" was the OST of this iconic romcom?",2025-02-09 00:00:00+00:00,2025,2,9,0:00:32,0,0,32,32.0,1799,79,11,21200,160,Tanging Ikaw,video
tkvid_453,https:::www.tiktok.com:@thesugarcaneph:video:7468978656963005703?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"They were the chapters, but you're my favorite ending",2025-02-08 00:00:00+00:00,2025,2,8,0:00:34,0,0,34,34.0,3386,231,32,30800,346,Tanging Ikaw,video
tkvid_454,https:::www.tiktok.com:@thesugarcaneph:video:7469013973891943698?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Brian Lotho and Xerxes Bakker produced our song, ""Lagi Na Lang""",2025-02-08 00:00:00+00:00,2025,2,8,0:00:49,0,0,49,49.0,1312,14,27,15400,86,Lagi Na Lang,video
tkvid_452,https:::www.tiktok.com:@thesugarcaneph:video:7468886551582215442?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Sabi ng manghuhula, may kanta raw na magdadala sa'kin sa true love... mukhang ito na 'yon.",2025-02-08 00:00:00+00:00,2025,2,8,0:00:34,0,0,34,34.0,1564,70,18,16000,116,Tanging Ikaw,video
tkvid_451,https:::www.tiktok.com:@thesugarcaneph:video:7468637349287677192?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,gusto kitang kasama lahat... except sa breakup,2025-02-07 00:00:00+00:00,2025,2,7,0:00:34,0,0,34,34.0,1922,213,35,22400,133,Tanging Ikaw,video
tkvid_450,https:::www.tiktok.com:@thesugarcaneph:video:7468606474017721607?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Or isa nanamang lesson? :(,2025-02-07 00:00:00+00:00,2025,2,7,0:00:34,0,0,34,34.0,1070,48,21,13700,88,Tanging Ikaw,video
tkvid_449,https:::www.tiktok.com:@thesugarcaneph:video:7468277617200811272?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#kungmagingakinka 24 oras kitang mamahalin beybe,2025-02-06 00:00:00+00:00,2025,2,6,0:00:36,0,0,36,36.0,24900,4381,138,191400,2122,Kung Maging Akin Ka,video
tkvid_448,https:::www.tiktok.com:@thesugarcaneph:video:7468246120829947154?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,CARL AND ELLIE'S LOVE,2025-02-06 00:00:00+00:00,2025,2,6,0:00:34,0,0,34,34.0,498,31,13,5697,37,Tanging Ikaw,video
tkvid_446,https:::www.tiktok.com:@thesugarcaneph:video:7467869646851673352?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,kawawa ang mga mabubuting driver sainyo!,2025-02-05 00:00:00+00:00,2025,2,5,0:00:40,0,0,40,40.0,2395,167,35,22700,161,Tanging Ikaw,video
tkvid_447,https:::www.tiktok.com:@thesugarcaneph:video:7467940751842987271?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Do you know this song?,2025-02-05 00:00:00+00:00,2025,2,5,0:00:27,0,0,27,27.0,18500,1105,180,127200,1710,Kung Maging Akin Ka,video
tkvid_445,https:::www.tiktok.com:@thesugarcaneph:video:7467494568246676754?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,You're the piece of my soul I didn't know was missing,2025-02-04 00:00:00+00:00,2025,2,4,0:00:34,0,0,34,34.0,6468,1351,40,51300,627,Tanging Ikaw,video
tkvid_443,https:::www.tiktok.com:@thesugarcaneph:video:7467121228839423250?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,BINGO sayo,2025-02-03 00:00:00+00:00,2025,2,3,0:00:24,0,0,24,24.0,2065,146,30,19800,123,Tanging Ikaw,video
tkvid_444,https:::www.tiktok.com:@thesugarcaneph:video:7467176983173057799?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#kungmagingakinka @crush,2025-02-03 00:00:00+00:00,2025,2,3,0:00:35,0,0,35,35.0,69900,7284,355,875300,8552,Kung Maging Akin Ka,video
tkvid_442,https:::www.tiktok.com:@thesugarcaneph:video:7466751131876707602?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,ready na ulet magpa-uto?? #TangingIkaw Out Now!,2025-02-02 00:00:00+00:00,2025,2,2,0:00:44,0,0,44,44.0,8688,279,53,98200,1002,Tanging Ikaw,video
tkvid_441,https:::www.tiktok.com:@thesugarcaneph:video:7466382010945113362?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw Out now! Flex mo na ang babycakes mo,2025-02-01 00:00:00+00:00,2025,2,1,0:00:39,0,0,39,39.0,14400,618,124,229000,4435,Tanging Ikaw,video
tkvid_440,https:::www.tiktok.com:@thesugarcaneph:video:7466292706214808850?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,This song fits so much to flex your gf !,2025-02-01 00:00:00+00:00,2025,2,1,0:00:44,0,0,44,44.0,2917,160,118,369700,989,Tanging Ikaw,video
tkvid_437,https:::www.tiktok.com:@thesugarcaneph:photo:7465744918107950344?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY!,2025-01-31 00:00:00+00:00,2025,1,31,0:00:00,0,0,0,0.0,12000,280,65,124300,966,Tanging Ikaw,photo
tkvid_439,https:::www.tiktok.com:@thesugarcaneph:video:7466012965104373000?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY!,2025-01-31 00:00:00+00:00,2025,1,31,0:01:21,0,1,21,81.0,80200,2281,355,529900,8002,Original Sound,video
tkvid_438,https:::www.tiktok.com:@thesugarcaneph:video:7465927295765679367?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY!,2025-01-31 00:00:00+00:00,2025,1,31,0:00:27,0,0,27,27.0,917,48,34,12900,82,Tanging Ikaw,video
tkvid_436,https:::www.tiktok.com:@thesugarcaneph:video:7465640909950946568?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY!,2025-01-30 00:00:00+00:00,2025,1,30,0:00:40,0,0,40,40.0,36000,2643,275,346200,5119,Tanging Ikaw,video
tkvid_435,https:::www.tiktok.com:@thesugarcaneph:video:7465288304527789330?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY!,2025-01-29 00:00:00+00:00,2025,1,29,0:00:47,0,0,47,47.0,72700,5365,301,610500,7910,Tanging Ikaw,video
tkvid_434,https:::www.tiktok.com:@thesugarcaneph:video:7464918712433397010?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Alam niyo bang muntik na naming hindi i-release ang ""Leonora"" at ""Gunita""?",2025-01-28 00:00:00+00:00,2025,1,28,0:01:10,0,1,10,70.0,14000,284,89,123500,1246,Original Sound,video
tkvid_433,https:::www.tiktok.com:@thesugarcaneph:video:7463785308937538823?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw Out on Jan 31,2025-01-25 00:00:00+00:00,2025,1,25,0:01:03,0,1,3,63.0,41800,1860,308,545300,8709,Tanging Ikaw,video
tkvid_432,https:::www.tiktok.com:@thesugarcaneph:video:7463417174443445522?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Sayang ang tattoo  Pre-save link on bio!,2025-01-24 00:00:00+00:00,2025,1,24,0:00:34,0,0,34,34.0,3121,170,45,30600,300,Tanging Ikaw,video
tkvid_431,https:::www.tiktok.com:@thesugarcaneph:video:7462685086660431122?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw ang gusto kong Valentine's date,2025-01-22 00:00:00+00:00,2025,1,22,0:00:46,0,0,46,46.0,46500,8960,364,549800,6870,Tanging Ikaw,video
tkvid_430,https:::www.tiktok.com:@thesugarcaneph:video:7461878934179695879?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"""Tanging Ikaw"" OUT on Jan 31! Click the link on our bio to PRE-SAVE",2025-01-20 00:00:00+00:00,2025,1,20,0:00:55,0,0,55,55.0,5549,269,65,52400,612,Tanging Ikaw,video
tkvid_429,https:::www.tiktok.com:@thesugarcaneph:video:7461582101645708552?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,pinag-uusapan na namin ilan magiging anak namin  Pre-save link on bio,2025-01-19 00:00:00+00:00,2025,1,19,0:00:41,0,0,41,41.0,22200,3077,158,168700,2988,Tanging Ikaw,video
tkvid_428,https:::www.tiktok.com:@thesugarcaneph:video:7460856273555295496?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,in love arc  Pre-save link on bio!,2025-01-17 00:00:00+00:00,2025,1,17,0:00:20,0,0,20,20.0,11700,1339,73,116700,1907,Tanging Ikaw,video
tkvid_427,https:::www.tiktok.com:@thesugarcaneph:video:7460439468311383303?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Perfect first kiss song??  Pre-save link on bio!,2025-01-16 00:00:00+00:00,2025,1,16,0:00:46,0,0,46,46.0,52900,2473,304,340900,6355,Original Sound,video
tkvid_426,https:::www.tiktok.com:@thesugarcaneph:video:7458964162274725127?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"𝐇𝐚𝐩𝐩𝐲 𝟏𝟎𝟎𝐌+ 𝐒𝐭𝐫𝐞𝐚𝐦𝐬, ""𝐋𝐞𝐨𝐧𝐨𝐫𝐚""",2025-01-12 00:00:00+00:00,2025,1,12,0:00:33,0,0,33,33.0,5408,177,34,39200,443,Leonora,video
tkvid_425,https:::www.tiktok.com:@thesugarcaneph:photo:7458257491298635028?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Tanging Ikaw pa rin ang pipiliin ngayong taon,2025-01-10 00:00:00+00:00,2025,1,10,0:00:00,0,0,0,0.0,2387,31,29,21300,136,Original Sound,photo
tkvid_424,https:::www.tiktok.com:@thesugarcaneph:video:7449709417207041281?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Final episode of ""Ano Ang Lagi Na Lang Niyo?""",2024-12-18 00:00:00+00:00,2024,12,18,0:00:59,0,0,59,59.0,319,9,9,6180,11,Original Sound,video
tkvid_423,https:::www.tiktok.com:@thesugarcaneph:video:7448934160925723911?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Some takeaways from the 1st episode of our mini podcast series.,2024-12-16 00:00:00+00:00,2024,12,16,0:00:30,0,0,30,30.0,180,2,7,3892,9,Lagi Na Lang,video
tkvid_422,https:::www.tiktok.com:@thesugarcaneph:video:7447057648014380304?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"2nd episode of ""Ano Ang Lagi Na Lang Niyo?""",2024-12-11 00:00:00+00:00,2024,12,11,0:00:59,0,0,59,59.0,192,4,8,3644,7,Original Sound,video
tkvid_421,https:::www.tiktok.com:@thesugarcaneph:video:7444875457058721042?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,a. ba akong mag-isa,2024-12-05 00:00:00+00:00,2024,12,5,0:00:17,0,0,17,17.0,402,22,20,6349,16,Lagi Na Lang,video
tkvid_419,https:::www.tiktok.com:@thesugarcaneph:video:7444240370298408200?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Malapit ko na maubos amoy mo,2024-12-04 00:00:00+00:00,2024,12,4,0:00:18,0,0,18,18.0,1861,189,111,15800,43,Lagi Na Lang,video
tkvid_420,https:::www.tiktok.com:@thesugarcaneph:video:7444529737399176466?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"First episode of ""Ano Ang Lagi Na Lang Niyo?""",2024-12-04 00:00:00+00:00,2024,12,4,0:00:59,0,0,59,59.0,155,2,8,3298,9,Original Sound,video
tkvid_418,https:::www.tiktok.com:@thesugarcaneph:video:7444097225304689938?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Ano ang lagi na lang ng mga Anthonians??!!!!,2024-12-03 00:00:00+00:00,2024,12,3,0:02:11,0,2,11,131.0,1790,281,34,18600,81,Lagi Na Lang,video
tkvid_417,https:::www.tiktok.com:@thesugarcaneph:video:7442949114800737543?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,superman nagdive,2024-11-30 00:00:00+00:00,2024,11,30,0:00:13,0,0,13,13.0,1681,170,80,12100,48,(Sound Not Available),video
tkvid_416,https:::www.tiktok.com:@thesugarcaneph:photo:7440420507201178887?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,FOLLOW THE RED STRING PT2!,2024-11-23 00:00:00+00:00,2024,11,23,0:00:00,0,0,0,0.0,97,1,2,3515,4,Lagi Na Lang,photo
tkvid_415,https:::www.tiktok.com:@thesugarcaneph:photo:7440018529090374930?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,THOMASIANS! Look out for envelopes scattered around the UST Campus! Hints for the locations can be seen at the photos below,2024-11-22 00:00:00+00:00,2024,11,22,0:00:00,0,0,0,0.0,2099,625,28,34300,276,Lagi Na Lang,photo
tkvid_414,https:::www.tiktok.com:@thesugarcaneph:video:7439667610335120648?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Hirap pag 'di na kaya buhayin ng passion lang noh?,2024-11-21 00:00:00+00:00,2024,11,21,0:00:18,0,0,18,18.0,210,1,10,3188,8,Lagi Na Lang,video
tkvid_413,https:::www.tiktok.com:@thesugarcaneph:video:7439244050500242695?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,WAIT! Bakit may bago kana,2024-11-20 00:00:00+00:00,2024,11,20,0:00:12,0,0,12,12.0,436,12,17,5795,15,Lagi Na Lang,video
tkvid_412,https:::www.tiktok.com:@thesugarcaneph:video:7438884817611017490?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Naiyak siguro sya kaya ganyan lang reply nya,2024-11-19 00:00:00+00:00,2024,11,19,0:00:17,0,0,17,17.0,289600,41400,1949,2200000,18700,Lagi Na Lang,video
tkvid_411,https:::www.tiktok.com:@thesugarcaneph:video:7438558064212577543?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Pano naman yung pangarap ko?,2024-11-18 00:00:00+00:00,2024,11,18,0:00:17,0,0,17,17.0,279,0,11,4013,11,Lagi Na Lang,video
tkvid_410,https:::www.tiktok.com:@thesugarcaneph:video:7438486822478417160?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Tila every sem gusto mo ko maging estudyanye sir ah,2024-11-18 00:00:00+00:00,2024,11,18,0:00:17,0,0,17,17.0,343,23,5,3804,12,Lagi Na Lang,video
tkvid_409,https:::www.tiktok.com:@thesugarcaneph:video:7438156014190480647?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Edi enjoy,2024-11-17 00:00:00+00:00,2024,11,17,0:00:19,0,0,19,19.0,648,75,26,7514,34,Lagi Na Lang,video
